id,fdc_id,name,origin_dataset
4505,2344046,"Burrito bowl, chicken, with beans",survey_fndds_food
4506,2344047,"Burrito bowl, chicken, with beans and rice",survey_fndds_food
4507,2344048,"Burrito bowl, with beans",survey_fndds_food
4508,2344049,"Enchilada, NFS",survey_fndds_food
4509,2344050,"Enchilada, beef",survey_fndds_food
4510,2344051,"Enchilada, pork",survey_fndds_food
4511,2344052,"Enchilada, chicken",survey_fndds_food
4512,2344053,"Enchilada, no meat",survey_fndds_food
4513,2344054,"Tamale, NFS",survey_fndds_food
4514,2344055,"Tamale, beef",survey_fndds_food
4515,2344056,"Tamale, pork",survey_fndds_food
4516,2344057,"Tamale, chicken",survey_fndds_food
4517,2344058,"Tamale, no meat",survey_fndds_food
4518,2344059,Tamale casserole with meat,survey_fndds_food
4519,2344060,"Nachos, NFS",survey_fndds_food
4520,2344061,"Nachos, cheese only",survey_fndds_food
4521,2344062,"Nachos, beef or pork",survey_fndds_food
4522,2344063,"Nachos, beef or pork, with beans",survey_fndds_food
4523,2344064,"Nachos, chicken",survey_fndds_food
4524,2344065,"Nachos, chicken, with beans",survey_fndds_food
4525,2344066,"Nachos, with beans",survey_fndds_food
4526,2344067,"Gordita, cheese only",survey_fndds_food
4527,2344068,"Gordita, with beans",survey_fndds_food
4528,2344069,"Gordita, meat",survey_fndds_food
4529,2344070,"Gordita, meat, with beans",survey_fndds_food
4530,2344071,"Chimichanga, meat",survey_fndds_food
4531,2344072,"Chimichanga, with beans",survey_fndds_food
4532,2344073,"Chimichanga, chicken",survey_fndds_food
4533,2344074,"Quesadilla, NFS",survey_fndds_food
4534,2344075,"Quesadilla, cheese only",survey_fndds_food
4535,2344076,"Quesadilla, beef or pork",survey_fndds_food
4536,2344077,"Quesadilla, chicken",survey_fndds_food
4537,2344078,"Quesadilla, with vegetables",survey_fndds_food
4538,2344079,"Quesadilla, beef or pork, with vegetables",survey_fndds_food
4539,2344080,"Quesadilla, chicken, with vegetables",survey_fndds_food
4540,2344081,"Quesadilla, egg",survey_fndds_food
4541,2344082,"Quesadilla, egg, with meat",survey_fndds_food
4542,2344083,"Taquito, cheese only",survey_fndds_food
4543,2344084,"Taquito, beef or pork",survey_fndds_food
4544,2344085,"Taquito, chicken",survey_fndds_food
4545,2344086,"Taquito, egg",survey_fndds_food
4546,2344087,"Fajita, NFS",survey_fndds_food
4547,2344088,"Fajita, chicken",survey_fndds_food
4548,2344089,"Fajita, beef or pork",survey_fndds_food
4549,2344090,"Fajita, shrimp",survey_fndds_food
4550,2344091,"Fajita, vegetable",survey_fndds_food
4551,2344092,"Pupusa, cheese only",survey_fndds_food
4552,2344093,"Pupusa, with beans",survey_fndds_food
4553,2344094,"Pupusa, meat",survey_fndds_food
4554,2344095,"Pupusa, meat, with beans",survey_fndds_food
4555,2344096,"Pizza, cheese, from frozen, thin crust",survey_fndds_food
4556,2344097,"Pizza, cheese, from frozen, thick crust",survey_fndds_food
4557,2344098,"Pizza, cheese, from restaurant or fast food, NS as to type of crust",survey_fndds_food
4558,2344099,"Pizza, cheese, from restaurant or fast food, thin crust",survey_fndds_food
4559,2344100,"Pizza, cheese, from restaurant or fast food, medium crust",survey_fndds_food
4560,2344101,"Pizza, cheese, from restaurant or fast food, thick crust",survey_fndds_food
4561,2344102,"Pizza, cheese, stuffed crust",survey_fndds_food
4562,2344103,"Pizza, cheese, from school lunch, medium crust",survey_fndds_food
4563,2344104,"Pizza, cheese, from school lunch, thin crust",survey_fndds_food
4564,2344105,"Pizza, cheese, from school lunch, thick crust",survey_fndds_food
4565,2344106,"Pizza, extra cheese, thin crust",survey_fndds_food
4566,2344107,"Pizza, extra cheese, thick crust",survey_fndds_food
4567,2344108,"Pizza, cheese, with vegetables, from frozen, thin crust",survey_fndds_food
4568,2344109,"Pizza, cheese with vegetables, from frozen, thick crust",survey_fndds_food
4569,2344110,"Pizza, cheese, with vegetables, from restaurant or fast food, thin crust",survey_fndds_food
4570,2344111,"Pizza, cheese, with vegetables, from restaurant or fast food, medium crust",survey_fndds_food
4571,2344112,"Pizza, cheese, with vegetables, from restaurant or fast food, thick crust",survey_fndds_food
4572,2344113,"Pizza with cheese and extra vegetables, thin crust",survey_fndds_food
4573,2344114,"Pizza with cheese and extra vegetables, medium crust",survey_fndds_food
4574,2344115,"Pizza with cheese and extra vegetables, thick crust",survey_fndds_food
4575,2344116,"Pizza, cheese, with fruit, thin crust",survey_fndds_food
4576,2344117,"Pizza, cheese, with fruit, medium crust",survey_fndds_food
4577,2344118,"Pizza, cheese, with fruit, thick crust",survey_fndds_food
4578,2344119,"Pizza with pepperoni, from frozen, thin crust",survey_fndds_food
4579,2344120,"Pizza with pepperoni, from frozen, medium crust",survey_fndds_food
4580,2344121,"Pizza with pepperoni, from frozen, thick crust",survey_fndds_food
4581,2344122,"Pizza with pepperoni, from restaurant or fast food, NS as to type of crust",survey_fndds_food
4582,2344123,"Pizza with pepperoni, from restaurant or fast food, thin crust",survey_fndds_food
4583,2344124,"Pizza with pepperoni, from restaurant or fast food,  medium crust",survey_fndds_food
4584,2344125,"Pizza with pepperoni, from restaurant or fast food, thick crust",survey_fndds_food
4585,2344126,"Pizza with pepperoni, stuffed crust",survey_fndds_food
4586,2344127,"Pizza with pepperoni, from school lunch, thin crust",survey_fndds_food
4587,2344128,"Pizza, with pepperoni, from school lunch, medium crust",survey_fndds_food
4588,2344129,"Pizza with pepperoni, from school lunch, thick crust",survey_fndds_food
4589,2344130,"Pizza with meat other than pepperoni, from frozen, thin crust",survey_fndds_food
4590,2344131,"Pizza with meat other than pepperoni, from frozen, medium crust",survey_fndds_food
4591,2344132,"Pizza with meat other than pepperoni, from frozen, thick crust",survey_fndds_food
4592,2344133,"Pizza with meat other than pepperoni, from restaurant or fast food, NS as to type of crust",survey_fndds_food
4593,2344134,"Pizza with meat other than pepperoni, from restaurant or fast food, thin crust",survey_fndds_food
4594,2344135,"Pizza with meat other than pepperoni, from restaurant or fast food, medium crust",survey_fndds_food
4595,2344136,"Pizza with meat other than pepperoni, from restaurant or fast food, thick crust",survey_fndds_food
4596,2344137,"Pizza, with meat other than pepperoni, stuffed crust",survey_fndds_food
4597,2344138,"Pizza, with meat other than pepperoni, from school lunch, medium crust",survey_fndds_food
4598,2344139,"Pizza, with meat other than pepperoni, from school lunch, thin crust",survey_fndds_food
4599,2344140,"Pizza, with meat other than pepperoni, from school lunch, thick crust",survey_fndds_food
4600,2344141,"Pizza with extra meat, thin crust",survey_fndds_food
4601,2344142,"Pizza with extra meat, medium crust",survey_fndds_food
4602,2344143,"Pizza with extra meat, thick crust",survey_fndds_food
4603,2344144,"Pizza with meat and vegetables, from frozen, thin crust",survey_fndds_food
4604,2344145,"Pizza with meat and vegetables, from frozen, medium crust",survey_fndds_food
4605,2344146,"Pizza with meat and vegetables, from frozen, thick crust",survey_fndds_food
4606,2344147,"Pizza with meat and vegetables, from restaurant or fast food, thin crust",survey_fndds_food
4607,2344148,"Pizza with meat and vegetables, from restaurant or fast food, medium crust",survey_fndds_food
4608,2344149,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",survey_fndds_food
4609,2344150,"Pizza with extra meat and extra vegetables, thin crust",survey_fndds_food
4610,2344151,"Pizza with extra meat and extra vegetables, thick crust",survey_fndds_food
4611,2344152,"Pizza with extra meat and extra vegetables, medium crust",survey_fndds_food
4612,2344153,"Pizza with meat and fruit, thin crust",survey_fndds_food
4613,2344154,"Pizza with meat and fruit, medium crust",survey_fndds_food
4614,2344155,"Pizza with meat and fruit, thick crust",survey_fndds_food
4615,2344156,"Pizza with beans and vegetables, thin crust",survey_fndds_food
4616,2344157,"Pizza with beans and vegetables, thick crust",survey_fndds_food
4617,2344158,"Pizza, no cheese, thin crust",survey_fndds_food
4618,2344159,"Pizza, no cheese, thick crust",survey_fndds_food
4619,2344160,"White pizza, cheese, thin crust",survey_fndds_food
4620,2344161,"White pizza, cheese, thick crust",survey_fndds_food
4621,2344162,"White pizza, cheese, with vegetables, thin crust",survey_fndds_food
4622,2344163,"White pizza, cheese, with vegetables, thick crust",survey_fndds_food
4623,2344164,"White pizza, cheese, with meat, thin crust",survey_fndds_food
4624,2344165,"White pizza, cheese, with meat, thick crust",survey_fndds_food
4625,2344166,"White pizza, cheese, with meat and vegetables, thin crust",survey_fndds_food
4626,2344167,"White pizza, cheese, with meat and vegetables, thick crust",survey_fndds_food
4627,2344168,"Calzone, with cheese, meatless",survey_fndds_food
4628,2344169,"Calzone, with meat and cheese",survey_fndds_food
4629,2344170,Pizza rolls,survey_fndds_food
4630,2344171,"Pizza, cheese, whole wheat thin crust",survey_fndds_food
4631,2344172,"Pizza, cheese, whole wheat thick crust",survey_fndds_food
4632,2344173,"Pizza, with meat, whole wheat thin crust",survey_fndds_food
4633,2344174,"Pizza, with meat, whole wheat thick crust",survey_fndds_food
4634,2344175,"Pizza, cheese and vegetables, whole wheat thin crust",survey_fndds_food
4635,2344176,"Pizza, cheese and vegetables, whole wheat thick crust",survey_fndds_food
4636,2344177,"Pizza, cheese, gluten-free thin crust",survey_fndds_food
4637,2344178,"Pizza, cheese, gluten-free thick crust",survey_fndds_food
4638,2344179,"Pizza, with meat, gluten-free thin crust",survey_fndds_food
4639,2344180,"Pizza, with meat, gluten-free thick crust",survey_fndds_food
4640,2344181,"Pizza, cheese and vegetables, gluten-free thin crust",survey_fndds_food
4641,2344182,"Pizza, cheese and vegetables, gluten-free thick crust",survey_fndds_food
4642,2344183,Breakfast pizza with egg,survey_fndds_food
4643,2344184,"Egg roll, meatless",survey_fndds_food
4644,2344185,"Egg roll, with shrimp",survey_fndds_food
4645,2344186,"Egg roll, with beef and/or pork",survey_fndds_food
4646,2344187,"Egg roll, with chicken or turkey",survey_fndds_food
4647,2344188,"Roll with meat and/or shrimp, vegetables and rice paper, not fried",survey_fndds_food
4648,2344189,"Wonton, dumpling or pot sticker, fried",survey_fndds_food
4649,2344190,"Wonton, dumpling or pot sticker, fried, no meat",survey_fndds_food
4650,2344191,"Puffs, fried, crab meat and cream cheese filled",survey_fndds_food
4651,2344192,"Wonton, dumpling or pot sticker, steamed",survey_fndds_food
4652,2344193,"Empanada, NFS",survey_fndds_food
4653,2344194,"Empanada, no meat",survey_fndds_food
4654,2344195,"Empanada, beef",survey_fndds_food
4655,2344196,"Empanada, beef, with vegetables",survey_fndds_food
4656,2344197,"Empanada, chicken",survey_fndds_food
4657,2344198,"Empanada, chicken, with vegetables",survey_fndds_food
4658,2344199,"Cornmeal stick, Puerto Rican style",survey_fndds_food
4659,2344200,"Kibby, Puerto Rican style",survey_fndds_food
4660,2344201,Bacalaitos fritos,survey_fndds_food
4661,2344202,"Hayacas, Puerto Rican style",survey_fndds_food
4662,2344203,"Crepe, with meat",survey_fndds_food
4663,2344204,Pierogi,survey_fndds_food
4664,2344205,"Gnocchi, cheese",survey_fndds_food
4665,2344206,"Gnocchi, potato",survey_fndds_food
4666,2344207,Knish,survey_fndds_food
4667,2344208,Bao bun,survey_fndds_food
4668,2344209,"Bao bun, no meat",survey_fndds_food
4669,2344210,"Pastry, cheese-filled",survey_fndds_food
4670,2344211,"Pastry, egg and cheese filled",survey_fndds_food
4671,2344212,"Pastry, meat / poultry-filled",survey_fndds_food
4672,2344213,Spanakopita,survey_fndds_food
4673,2344214,Samosa,survey_fndds_food
4674,2344215,"Quiche with meat, poultry or fish",survey_fndds_food
4675,2344216,"Spinach quiche, meatless",survey_fndds_food
4676,2344217,"Cheese quiche, meatless",survey_fndds_food
4677,2344218,"Turnover or hot pocket, NFS",survey_fndds_food
4678,2344219,"Turnover or hot pocket, meatless",survey_fndds_food
4679,2344220,"Turnover or hot pocket, beef",survey_fndds_food
4680,2344221,"Turnover or hot pocket, ham",survey_fndds_food
4681,2344222,"Turnover or hot pocket, pizza pocket, meat",survey_fndds_food
4682,2344223,"Turnover or hot pocket, pizza pocket",survey_fndds_food
4683,2344224,"Turnover or hot pocket, chicken",survey_fndds_food
4684,2344225,"Turnover, seafood",survey_fndds_food
4685,2344226,Turnover or lean pocket,survey_fndds_food
4686,2344227,"Turnover or breakfast pocket, egg",survey_fndds_food
4687,2344228,Biscuit with gravy,survey_fndds_food
4688,2344229,Chicken cornbread,survey_fndds_food
4689,2344230,Cornmeal dressing with chicken or turkey and vegetables,survey_fndds_food
4690,2344231,Dressing with oysters,survey_fndds_food
4691,2344232,Dressing with chicken or turkey and vegetables,survey_fndds_food
4692,2344233,Dressing with meat and vegetables,survey_fndds_food
4693,2344234,Lasagna with meat,survey_fndds_food
4694,2344235,"Lasagna with meat, canned",survey_fndds_food
4695,2344236,"Lasagna with meat, from restaurant",survey_fndds_food
4696,2344237,"Lasagna with meat, home recipe",survey_fndds_food
4697,2344238,"Lasagna with meat, frozen",survey_fndds_food
4698,2344239,Lasagna with meat and spinach,survey_fndds_food
4699,2344240,Lasagna with chicken or turkey,survey_fndds_food
4700,2344241,"Lasagna, with chicken or turkey, and spinach",survey_fndds_food
4701,2344242,"Lasagna, meatless",survey_fndds_food
4702,2344243,"Lasagna, meatless, with vegetables",survey_fndds_food
4703,2344244,"Ravioli, NS as to filling, no sauce",survey_fndds_food
4704,2344245,"Ravioli, NS as to filling, with tomato sauce",survey_fndds_food
4705,2344246,"Ravioli, NS as to filling, with cream sauce",survey_fndds_food
4706,2344247,"Ravioli, meat-filled, no sauce",survey_fndds_food
4707,2344248,"Ravioli, meat-filled, with tomato sauce or meat sauce",survey_fndds_food
4708,2344249,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",survey_fndds_food
4709,2344250,"Ravioli, meat-filled, with cream sauce",survey_fndds_food
4710,2344251,"Ravioli, cheese-filled, no sauce",survey_fndds_food
4711,2344252,"Ravioli, cheese-filled, with tomato sauce",survey_fndds_food
4712,2344253,"Ravioli, cheese-filled, with tomato sauce, canned",survey_fndds_food
4713,2344254,"Ravioli, cheese-filled, with meat sauce",survey_fndds_food
4714,2344255,"Ravioli, cheese-filled, with cream sauce",survey_fndds_food
4715,2344256,"Ravioli, cheese and spinach-filled, no sauce",survey_fndds_food
4716,2344257,"Ravioli, cheese and spinach-filled, with cream sauce",survey_fndds_food
4717,2344258,"Ravioli, cheese and spinach filled, with tomato sauce",survey_fndds_food
4718,2344259,"Manicotti, cheese-filled, no sauce",survey_fndds_food
4719,2344260,"Manicotti, cheese-filled, with tomato sauce, meatless",survey_fndds_food
4720,2344261,"Manicotti, cheese-filled, with meat sauce",survey_fndds_food
4721,2344262,"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless",survey_fndds_food
4722,2344263,"Stuffed shells, cheese-filled, no sauce",survey_fndds_food
4723,2344264,"Stuffed shells, cheese-filled, with tomato sauce, meatless",survey_fndds_food
4724,2344265,"Stuffed shells, cheese-filled, with meat sauce",survey_fndds_food
4725,2344266,"Stuffed shells, cheese- and spinach- filled, no sauce",survey_fndds_food
4726,2344267,"Stuffed shells, with chicken, with tomato sauce",survey_fndds_food
4727,2344268,"Stuffed shells, with fish and/or shellfish, with tomato sauce",survey_fndds_food
4728,2344269,"Tortellini, meat-filled, with tomato sauce",survey_fndds_food
4729,2344270,"Tortellini, meat-filled, with tomato sauce, canned",survey_fndds_food
4730,2344271,"Tortellini, cheese-filled, meatless, with tomato sauce",survey_fndds_food
4731,2344272,"Tortellini, cheese-filled, meatless, with tomato sauce, canned",survey_fndds_food
4732,2344273,"Tortellini, cheese-filled, meatless, with vinaigrette dressing",survey_fndds_food
4733,2344274,"Tortellini, meat-filled, no sauce",survey_fndds_food
4734,2344275,"Tortellini, cheese-filled, with cream sauce",survey_fndds_food
4735,2344276,"Tortellini, cheese-filled, no sauce",survey_fndds_food
4736,2344277,"Tortellini, spinach-filled, with tomato sauce",survey_fndds_food
4737,2344278,"Tortellini, spinach-filled, no sauce",survey_fndds_food
4738,2344279,"Cannelloni, cheese- and spinach-filled, no sauce",survey_fndds_food
4739,2344280,Chow fun noodles with meat and vegetables,survey_fndds_food
4740,2344281,"Chow fun noodles with vegetables, meatless",survey_fndds_food
4741,2344282,"Lo mein, NFS",survey_fndds_food
4742,2344283,"Lo mein, meatless",survey_fndds_food
4743,2344284,"Lo mein, with shrimp",survey_fndds_food
4744,2344285,"Lo mein, with pork",survey_fndds_food
4745,2344286,"Lo mein, with beef",survey_fndds_food
4746,2344287,"Lo mein, with chicken",survey_fndds_food
4747,2344288,"Pad Thai, NFS",survey_fndds_food
4748,2344289,"Pad Thai, meatless",survey_fndds_food
4749,2344290,Pad Thai with chicken,survey_fndds_food
